vera_jid,facility_uid,facility_name,year,rated_capacity
48439010,44CNT22022006200,TARRANT CO MINIMUM SECURITY JAIL,1993,688.0
48439010,44CNT22022006300,TARRANT COUNTY GREEN BAY,1993,480.0
48439010,44CNT22022006400,TARRANT CO CORRECTIONAL CENTER,1993,1496.0
48439010,44CNT22022009000,TARRANT COUNTY,1993,
48441002,44CNT22122106000,TAYLOR COUNTY JAIL,2006,662.0
48441002,44CNT22122106099,TAYLOR COUNTY JAIL,2014,826.0
48441002,44CNT22122106100,Taylor Co. Jail,2013,826.0
48443001,44CNT22222206100,Terrell Co. Jail,2013,2.0
48445001,44CNT22322306100,Terry Co. Jail,2013,174.0
48449002,44CNT22522506100,Titus Co. Jail,2013,182.0
48451002,44CNT22622606000,TOM GREEN COUNTY JAIL,2006,449.0
48451002,44CNT22622606100,,2018,449.0
48453001,44CNT22722706000,,2018,3167.0
48453001,44CNT22722706100,TRAVIS COUNTY JAIL,1993,271.0
48453001,44CNT22722706200,TRAVIS CO CORRECTIONAL FACILITY,1993,803.0
48453001,44CNT22722706300,TRAVIS CO. WORK RELEASE CENTER,1993,336.0
48453001,44CNT22722709000,TRAVIS COUNTY,1993,
48455001,44CNT22822806100,Trinity Co. Jail,2013,7.0
48457001,44CNT22922906000,TYLER COUNTY JAIL,2006,40.0
48457001,44CNT22922906100,TYLER COUNTY JAIL,2014,34.0
48459001,44CNT23023006000,UPSHUR COUNTY,1998,70.0
48459001,44CNT23023006100,UPSHUR COUNTY JAIL,2006,
48461001,44CNT23123106000,UPTON COUNTY,2004,48.0
48461001,44CNT23123106100,Upton Co. Jail,2013,54.0
48463002,44CNT23223206000,,1987,35.0
48463002,44CNT23223206100,Uvalde Co. Jail,2013,214.0
48465002,44CNT23323306000,VAL VERDE CO JAIL & CORR FAC - WACKENHUT,2006,855.0
48465002,44CNT23323306100,VAL VERDE COUNTY DETENTION CENTER,1999,183.0
48467001,44CNT23423406000,VAN ZANDT COUNTY,1998,144.0
48467001,44CNT23423406100,Van Zandt Co. Jail,2013,160.0
48469002,44CNT23523506000,VICTORIA COUNTY JAIL,2006,504.0
48469002,44CNT23523506100,,2018,528.0
48471001,44CNT23623606000,WALKER COUNTY,1998,160.0
48471001,44CNT23623606100,Walker Co. Jail,2013,192.0
48473001,44CNT23723706000,WALLER COUNTY,1998,110.0
48473001,44CNT23723706100,,2018,110.0
48475001,44CNT23823806100,,2018,68.0
48477001,44CNT23923906000,WASHINGTON COUNTY JAIL,2006,148.0
48477001,44CNT23923906100,WASHINGTON COUNTY JAIL,2014,177.0
48479001,44CNT24024006000,WEBB COUNTY JAIL,2006,572.0
48479001,44CNT24024006100,WEBB COUNTY JAIL,2014,553.0
48479001,44CNT24024006200,1E+32,1993,386.0
48479001,44CNT24024009000,WEBB COUNTY,1993,
48481002,44CNT24124106000,,1987,56.0
48481002,44CNT24124106100,Wharton Co. Jail,2013,144.0
48483001,44CNT24224206100,Wheeler Co. Jail,2013,9.0
48485003,44CNT24324306000,WICHITA COUNTY JAIL,2006,625.0
48485003,44CNT24324306100,WICHITA COUNTY JAIL,2014,624.0
48487001,44CNT24424406100,WILBARGER COUNTY JAIL,2006,
48489001,44CNT24524506100,Willacy Co. Jail,2013,84.0
48491002,44CNT24624606000,WILLIAMSON COUNTY JAIL,2006,768.0
48491002,44CNT24624606100,,2018,1128.0
48493001,44CNT24724706000,WILSON COUNTY JAIL,2006,161.0
48493001,44CNT24724706100,WILSON COUNTY JAIL,2013,161.0
48495001,44CNT24824806100,Winkler Co. Jail,2013,101.0
48497001,44CNT24924906000,WISE COUNTY JAIL,2006,338.0
48497001,44CNT24924906100,,2018,338.0
48499001,44CNT25025006100,,2018,158.0
48501001,44CNT25125106100,,1978,9.0
48501001,44CNT25125106200,Yoakum County Law Enforcement Center,2013,48.0
48503001,44CNT25225206100,Young County Jail,2013,144.0
48505001,44CNT25325306100,Zapata Co. Jail,2013,240.0
48507002,44CNT25425406000,ZAVALA COUNTY,1998,66.0
48507002,44CNT25425406100,Zavala Co. Jail,2013,66.0
48201008,44FED10166607150,FEDERAL DETENTION CENTER - HOUSTON,2006,
48001001,44MUN00100306100,,1978,16.0
48005002,44MUN00300206100,LUFKIN CITY JAIL,1999,20.0
48017001,44MUN00900106100,,1970,11.0
48021001,44MUN01100206100,,1970,8.0
48027001,44MUN01400306100,,1978,28.0
48027003,44MUN01400506100,,1978,28.0
48037001,44MUN01900606100,,1983,51.0
48039001,44MUN02000106000,ALVIN CITY,1995,13.0
48039001,44MUN02000106100,ALVIN CITY JAIL,1993,14.0
48039003,44MUN02000406100,Freeport City Jail,2013,14.0
48049002,44MUN02500306100,BROWNWOOD CITY JAIL,1993,14.0
48057001,44MUN02900106100,,1970,14.0
48061001,44MUN03100306100,,1978,48.0
48069001,44MUN03500106100,,1970,16.0
48083001,44MUN04200106100,,1983,6.0
48085001,44MUN04300806100,,1970,24.0
48085002,44MUN04300906100,,1970,4.0
48085003,44MUN04301406100,,1978,3.0
48097001,44MUN04900106100,,1978,8.0
48113005,44MUN05700406100,CARROLLTON CITY JAIL,1999,28.0
48113004,44MUN05701206100,Garland County Detention Center,2013,150.0
48113002,44MUN05701306000,GRAND PRAIRIE CITY JAIL,2006,72.0
48113002,44MUN05701306099,GRAND PRAIRIE CITY JAIL,2014,162.0
48113002,44MUN05701306100,Grand Prairie City Jail,2013,210.0
48113003,44MUN05701606100,Irving City Jail,2013,159.0
48115001,44MUN05800206100,,1978,22.0
48121001,44MUN06100206100,DENTON CITY JAIL,1993,22.0
48135002,44MUN06800106000,,1985,100.0
48135002,44MUN06800106100,ODESSA CITY JAIL,1993,102.0
48139002,44MUN07001106100,,1978,4.0
48141001,44MUN07100206100,,1970,150.0
48145002,44MUN07300206100,MARLIN CITY JAIL,1988,6.0
48147001,44MUN07400206100,CITY JAIL,1988,6.0
48151001,44MUN07600206100,,1970,5.0
48153001,44MUN07700106100,,1970,8.0
48157002,44MUN07900406100,Rosenberg City Jail,2013,12.0
48167001,44MUN08400106100,,1978,28.0
48167002,44MUN08400306100,CITY JAIL,1988,52.0
48167005,44MUN08470106100,Kemah City Jail,2013,12.0
48167004,44MUN08480206100,LEAGUE CITY JAIL,1988,8.0
48181001,44MUN09100306000,,1987,40.0
48181001,44MUN09100306100,DENISON CITY JAIL,1993,42.0
48181003,44MUN09100706100,,1978,32.0
48183001,44MUN09200206100,,1970,20.0
48183002,44MUN09200306100,,1970,24.0
48183004,44MUN09200406100,LONGVIEW CITY JAIL,1993,26.0
48191001,44MUN09600306100,,1978,4.0
48197001,44MUN09900206100,,1970,8.0
48201004,44MUN10100106100,Baytown City Jail,2013,65.0
48201001,44MUN10100406100,,1970,15.0
48201007,44MUN10100806000,HOUSTON MUNICIPAL,2004,397.0
48201007,44MUN10100806010,HOUSTON MUNICIPAL DETENTION CENTER,1999,438.0
48201007,44MUN10100806100,,1978,170.0
48201007,44MUN10100806500,,1970,300.0
48201005,44MUN10101406100,,1978,14.0
48201005,44MUN10101406200,CITY JAIL,1988,14.0
48201002,44MUN10101706100,,1983,40.0
48201003,44MUN10102406100,,1970,8.0
48203001,44MUN10200206100,,1983,18.0
48213002,44MUN10700106100,ATHENS CITY JAIL,1999,15.0
48215001,44MUN10800206100,,1970,6.0
48227001,44MUN11400106100,,1970,60.0
48245001,44MUN12300106000,,1986,43.0
48245001,44MUN12300106100,,1983,50.0
48245002,44MUN12300706100,CITY JAIL,1988,60.0
48253001,44MUN12700406100,,1970,8.0
48257001,44MUN12900606100,,1970,13.0
48265001,44MUN13300106100,,1978,16.0
48273001,44MUN13700106100,,1983,16.0
48277001,44MUN13900306100,,1970,20.0
48293001,44MUN14700406100,CITY JAIL,1988,16.0
48303001,44MUN15200206100,,1970,186.0
48303002,44MUN15200406100,,1983,20.0
48309001,44MUN15500106100,,1970,4.0
48309002,44MUN15501006100,,1983,60.0
48309003,44MUN15501106100,,1970,8.0
48329001,44MUN16500106100,CITY JAIL,1988,70.0
48331001,44MUN16600106100,CITY JAIL,1988,8.0
48337001,44MUN16900206100,CITY JAIL,1988,8.0
48351001,44MUN17600106100,,1970,30.0
48353001,44MUN17700306100,,1970,11.0
48355001,44MUN17800306100,CITY JAIL,1988,80.0
48355002,44MUN17800606100,CITY JAIL,1988,12.0
48361001,44MUN18100106100,,1970,25.0
48369001,44MUN18500306100,,1970,12.0
48375001,44MUN18800106000,AMARILLO CITY,2004,85.0
48375001,44MUN18800106100,AMARILLO CITY JAIL,2006,
48389002,44MUN19500106100,,1978,10.0
48401002,44MUN20100106100,,1983,18.0
48409001,44MUN20500106000,ARANSAS PASS CITY,2004,14.0
48409001,44MUN20500106100,ARANSAS PASS CITY JAIL,2005,14.0
48415001,44MUN20800106100,,1970,22.0
48437001,44MUN21900306100,,1970,7.0
48439001,44MUN22000106000,,1987,59.0
48439001,44MUN22000106100,,1983,40.0
48439011,44MUN22000306100,BENBROOK CITY JAIL,1988,12.0
48439014,44MUN22000806100,Euless City Jail,2013,90.0
48439008,44MUN22001006100,FOREST HILLS CITY JAIL,1999,18.0
48439002,44MUN22001106000,,1985,102.0
48439002,44MUN22001106100,,1983,102.0
48439002,44MUN22001106200,,1983,89.0
48439003,44MUN22001206100,,1970,25.0
48439009,44MUN22001406100,Hurst City Jail,2013,34.0
48439012,44MUN22001506100,KELLER CITY JAIL,2006,
48439007,44MUN22001606100,CITY JAIL,1988,14.0
48439004,44MUN22001906100,,1970,4.0
48439005,44MUN22002106100,,1983,6.0
48439006,44MUN22050206100,,1970,4.0
48441001,44MUN22100106100,,1983,60.0
48449001,44MUN22500106100,,1970,8.0
48451001,44MUN22600106100,,1983,47.0
48463001,44MUN23200206100,,1970,10.0
48465001,44MUN23300106100,,1983,14.0
48469001,44MUN23500106100,,1983,30.0
48481001,44MUN24100106100,,1970,10.0
48485001,44MUN24300106100,,1970,2.0
48485002,44MUN24300406100,,1983,102.0
48491001,44MUN24600706100,,1970,20.0
48507001,44MUN25400106100,CITY JAIL,1988,8.0
48037002,44PRV01901906000,,2018,921.0
48047002,44PRV02402406100,,2018,652.0
48125002,44PRV06306306200,DICKENS COUNTY CORRECTIONAL CENTER - GEO,2010,489.0
48135003,44PRV06806806000,ECTOR COUNTY - PRIVATE JURISDICTION,2000,887.0
48135003,44PRV06806806100,ECTOR COUNTY JAIL - CIVIGENICS,1999,667.0
48145003,44PRV07307306300,FALLS COUNTY SHERIFFS OFFICE,2016,107.0
48147002,44PRV07407406100,,2018,535.0
48163001,44PRV08208206000,FRIO COUNTY - PRIVATE JURISDICTION,2000,391.0
48163001,44PRV08208206100,FRIO COUNTY JAIL - GEO,2011,391.0
48207001,44PRV10410406200,ROLLING PLAINS DETENTION CENTER,2016,555.0
48245004,44PRV12312306100,,2018,468.0
48245004,44PRV12312306300,JEFFERSON CO DOWNTOWN JAIL - GEO,2010,1244.0
48291001,44PRV14614606100,,2018,281.0
48293003,44PRV14714706100,LIMESTONE CO DETENTION CENTER-CIVIGENICS,1999,870.0
48293003,44PRV14714706200,LIMESTONE COUNTY DETENTION CENTER-CIVIGENICS,2011,1024.0
48309005,44PRV15515506100,,2018,816.0
48351003,44PRV17617606200,NEWTON CO CORRECTIONAL CENTER - GEO,2011,924.0
48373002,44PRV18718706010,IAH SECURE ADULT DETENTION FACILITY - MTC,2017,1061.0
48439013,44PRV22022006500,TARRANT CO COMMUNITY CORRECTIONAL FAC - CSC,1999,350.0
48453001,44PRV22722706400,TRAVIS CO SUB ABUSE TREAT FAC-CORR SVCS CORP,1999,76.0
48465002,44PRV23323306100,,2018,1437.0
49001001,45CNT00100106000,BEAVER COUNTY,1998,12.0
49001001,45CNT00100106100,,2018,404.0
49003002,45CNT00200206000,BOX ELDER COUNTY JAIL,2006,167.0
49003002,45CNT00200206100,BOX ELDER COUNTY JAIL,2014,164.0
49005001,45CNT00300306000,CACHE COUNTY JAIL,2006,360.0
49005001,45CNT00300306100,CACHE COUNTY JAIL,2014,370.0
49007002,45CNT00400406000,CARBON COUNTY,1998,52.0
49007002,45CNT00400406100,Carbon Co. Jail,2013,80.0
49009001,45CNT00500506000,DAGGETT COUNTY JAIL,2006,110.0
49009001,45CNT00500506100,DAGGETT COUNTY JAIL,2014,80.0
49011001,45CNT00600606000,DAVIS COUNTY JAIL,2006,496.0
49011001,45CNT00600606100,,2018,926.0
49013001,45CNT00700706000,DUCHESNE COUNTY JAIL,2006,220.0
49013001,45CNT00700706100,DUCHESNE COUNTY JAIL,2014,177.0
49015001,45CNT00800806100,,2018,88.0
49017001,45CNT00900906100,Garfield Co. Jail,2013,113.0
49019001,45CNT01001006100,Grand Co. Jail,2013,62.0
49021002,45CNT01101106000,,1992,166.0
49021002,45CNT01101106100,Iron Co. Jail,2013,262.0
49023001,45CNT01201206100,Juab Co. Jail,2013,60.0
49025001,45CNT01301306100,Kane Co. Jail,2013,191.0
49027002,45CNT01401406100,MILLARD COUNTY JAIL,2006,
49027002,45CNT01401406200,,1970,12.0
49027002,45CNT01401406300,,1970,6.0
49033001,45CNT01701706100,Rich Co. Jail,2013,7.0
49035001,45CNT01801806000,SALT LAKE COUNTY JAIL,2006,2084.0
49035001,45CNT01801806100,,2018,2300.0
49035001,45CNT01801806200,OXBOW JAIL DIVISION,1993,552.0
49035001,45CNT01801809000,SALT LAKE COUNTY,1993,
49037001,45CNT01901906100,San Juan Co. Jail,2013,98.0
49037001,45CNT01901906200,,1970,20.0
49037001,45CNT01901906300,,1970,20.0
49037001,45CNT01901906400,,1970,10.0
49039002,45CNT02002006100,,2018,128.0
49041001,45CNT02102106000,SEVIER COUNTY,2004,132.0
49041001,45CNT02102106100,Sevier Co. Jail,2013,146.0
49043001,45CNT02202206000,,1987,26.0
49043001,45CNT02202206100,,1978,10.0
49043001,45CNT02202206200,Summit Co. Jail,2013,100.0
49045001,45CNT02302306000,TOOELE COUNTY,2004,104.0
49045001,45CNT02302306100,Tooele County Detention Center,2013,264.0
49047001,45CNT02402406100,,2018,384.0
49049003,45CNT02502506000,UTAH COUNTY,2004,753.0
49049003,45CNT02502506100,,2018,1172.0
49051001,45CNT02602606000,WASATCH COUNTY,2004,88.0
49051001,45CNT02602606100,Wasatch Co. Jail,2013,88.0
49053002,45CNT02702706000,WASHINGTON COUNTY JAIL,2006,500.0
49053002,45CNT02702706100,WASHINGTON COUNTY JAIL,2014,517.0
49053002,45CNT02702706200,,1970,15.0
49057001,45CNT02902906000,WEBER COUNTY CORRECTIONAL FACILITY,2006,1186.0
49057001,45CNT02902906100,,2018,1168.0
49003001,45MUN00201606100,,1970,4.0
49007001,45MUN00400206100,,1970,4.0
49021001,45MUN01100106100,,1970,44.0
49027001,45MUN01400206100,,1970,4.0
49039001,45MUN02000206100,,1970,4.0
49049001,45MUN02500506100,,1970,4.0
49049002,45MUN02500906100,,1970,4.0
49049004,45MUN02501106100,,1978,12.0
49049005,45MUN02501506100,,1978,6.0
49053001,45MUN02700306100,,1970,3.0
50001001,46CNT00100106100,,1970,22.0
50011001,46CNT00600606100,,1970,26.0
50015001,46CNT00800806100,,1970,12.0
50017001,46CNT00900906100,,1970,20.0
50021001,46CNT01101106100,,1970,30.0
50025001,46MUN01300106100,,1970,4.0
51001001,47CNT00100106000,ACCOMACK COUNTY,1998,46.0
51001001,47CNT00100106100,Accomack Co. Jail,2013,48.0
51003001,47CNT00200206000,ALBEMARLE-CHARLOTTESVILLE REGIONAL JAIL,2006,329.0
51003001,47CNT00200206100,ALBEMARLE JOINT SECURITY COMPLEX,1993,207.0
51003001,47CNT00200206200,,2018,329.0
51005001,47CNT00300306000,ALLEGHENY REGIONAL JAIL,2006,56.0
51005001,47CNT00300306100,,2018,56.0
51009001,47CNT00500506000,AMHERST COUNTY JAIL,2006,48.0
51009001,47CNT00500506100,AMHERST COUNTY JAIL,2011,100.0
51011001,47CNT00600606100,APPOMATTOX COUNTY JAIL,2006,
51013001,47CNT00700706000,ARLINGTON COUNTY JAIL,2006,509.0
51013001,47CNT00700706100,,2018,509.0
51013001,47CNT00700706200,,1970,39.0
51015001,47CNT00800806000,AUGUSTA COUNTY,2004,90.0
51015001,47CNT00800806100,AUGUSTA COUNTY SHERIFFS OFFICE,2006,
51017001,47CNT00900906000,,1987,7.0
51017001,47CNT00900906100,BATH COUNTY JAIL,1999,6.0
51019001,47CNT01001006100,BEDFORD COUNTY JAIL,1993,39.0
51021001,47CNT01101106100,BLAND COUNTY JAIL,1993,3.0
51023001,47CNT01201206000,BOTETOURT COUNTY JAIL,2006,38.0
51023001,47CNT01201206100,BOTETOURT COUNTY JAIL,2014,124.0
51025001,47CNT01301306100,BRUNSWICK COUNTY JAIL,2006,
51027001,47CNT01401406000,BUCHANAN COUNTY,2004,34.0
51027001,47CNT01401406100,BUCHANAN COUNTY JAIL,1999,32.0
51031001,47CNT01601606100,CAMPBELL COUNTY JAIL,1993,32.0
51033001,47CNT01701706000,PEUMANSEND CREEK REGIONAL JAIL,2006,336.0
51033001,47CNT01701706100,CAROLINE COUNTY JAIL,1993,24.0
51033001,47CNT01701706199,PEUMANSEND CREEK REGIONAL JAIL,2012,336.0
51033001,47CNT01701706200,PEUMANSEND CREEK REGIONAL JAIL,2016,336.0
51035001,47CNT01801806100,CARROLL COUNTY JAIL,1993,21.0
51037001,47CNT02002006000,CHARLOTTE COUNTY JAIL,2006,29.0
51037001,47CNT02002006100,CHARLOTTE COUNTY JAIL,2014,29.0
51041001,47CNT02102106000,CHESTERFIELD COUNTY,2004,250.0
51041001,47CNT02102106100,,2018,256.0
51043001,47CNT02202206000,,1990,10.0
51043001,47CNT02202206100,COUNTY JAIL,1988,12.0
51047001,47CNT02402406000,CULPEPER COUNTY,1998,37.0
51047001,47CNT02402406100,,2018,37.0
51051001,47CNT02602606000,,1987,34.0
51051001,47CNT02602606100,DICKENSON COUNTY JAIL,1999,32.0
51051001,47CNT02602606200,HAYSI REGIONAL JAIL FACILITY,2005,220.0
51053001,47CNT02702706100,DINWIDDIE COUNTY JAIL,2006,
51059001,47CNT03003006000,FAIRFAX COUNTY ADULT DETENTION CENTER,2006,1260.0
51059001,47CNT03003006100,,2018,1260.0
51061001,47CNT03103106000,,1992,55.0
51061001,47CNT03103106100,,2018,56.0
51063001,47CNT03203206100,FLOYD COUNTY JAIL,1993,10.0
51067001,47CNT03403406000,FRANKLIN COUNTY,2004,49.0
51067001,47CNT03403406100,Franklin Co. Jail,2013,49.0
51069001,47CNT03503506000,CLARKE/FREDERICK/WINCHESTER REG DETENTION,2006,266.0
51069001,47CNT03503506100,,2018,856.0
51069001,47CNT03503506200,DIVISION OF COURT SERVICES,1988,38.0
51071001,47CNT03603606100,GILES COUNTY JAIL,1993,14.0
51073001,47CNT03703706100,Gloucester Co. Jail,2013,109.0
51077001,47CNT03903906100,GRAYSON COUNTY JAIL,1993,12.0
51081001,47CNT04104106000,,1987,33.0
51081001,47CNT04104106100,GREENSVILLE COUNTY JAIL,1993,32.0
51083001,47CNT04204206000,BLUE RIDGE REGIONAL JAIL AUTHORITY,2006,760.0
51083001,47CNT04204206009,BLUE RIDGE REGIONAL JAIL AUTHORITY,2014,1090.0
51083001,47CNT04204206010,,2018,1050.0
51083001,47CNT04204206100,HALIFAX COUNTY JAIL,1993,36.0
51085001,47CNT04304306000,PAMUNKEY REGIONAL JAIL,2006,435.0
51085001,47CNT04304306100,HANOVER COUNTY JAIL,1993,66.0
51085001,47CNT04304306200,,2018,519.0
51087001,47CNT04404406000,HENRICO COUNTY JAIL,2006,787.0
51087001,47CNT04404406100,,2018,857.0
51087001,47CNT04404406200,HENRICO COUNTY JAIL,1993,178.0
51087001,47CNT04404406300,,1983,36.0
51089001,47CNT04504506000,HENRY COUNTY,2004,67.0
51089001,47CNT04504506100,,2018,67.0
51091001,47CNT04604606000,,1987,12.0
51091001,47CNT04604606100,HIGHLAND COUNTY JAIL,1993,8.0
51095001,47CNT04804806100,,1970,23.0
51103001,47CNT05205206100,,1978,8.0
51103001,47CNT05205206200,Lancaster Co. Corr. Ctr.,2013,27.0
51105001,47CNT05305306000,LEE COUNTY,1998,32.0
51105001,47CNT05305306100,LEE COUNTY JAIL,1999,32.0
51107001,47CNT05405406000,LOUDOUN COUNTY ADULT DETENTION CENTER,2006,118.0
51107001,47CNT05405406100,LOUDOUN COUNTY ADULT DETENTION CENTER,2014,460.0
51109001,47CNT05505506100,COUNTY JAIL,1988,20.0
51111001,47CNT05605606100,,1983,8.0
51117001,47CNT05905906100,MECKLENBURG COUNTY JAIL,2006,
51119001,47CNT06006006000,MIDDLE PENINSULA REGIONAL SECURITY CENTER,2006,121.0
51119001,47CNT06006006009,MIDDLE PENINSULA REGIONAL SECURITY CENTER,2014,121.0
51119001,47CNT06006006010,MIDDLE PENINSULA REGIONAL SECURITY CENTER,2013,121.0
51119001,47CNT06006006100,,1970,16.0
51121001,47CNT06106106000,MONTGOMERY COUNTY JAIL,2006,60.0
51121001,47CNT06106106100,MONTGOMERY COUNTY JAIL,2014,60.0
51125001,47CNT06306306100,NELSON COUNTY JAIL,1993,7.0
51131001,47CNT06606606100,,2018,148.0
51133001,47CNT06706706100,NORTHUMBERLAND COUNTY JAIL,1999,16.0
51135001,47CNT06806806100,,1983,12.0
51137001,47CNT06906906000,CENTRAL VIRGINIA REGIONAL JAIL,2006,402.0
51137001,47CNT06906906010,,2018,442.0
51137001,47CNT06906906100,COUNTY JAIL,1988,7.0
51139001,47CNT07007006000,PAGE COUNTY,2004,34.0
51139001,47CNT07007006100,Page Co. Jail,2013,34.0
51141001,47CNT07107106100,Patrick Co. Jail,2013,63.0
51143001,47CNT07207206000,,1987,54.0
51143001,47CNT07207206100,Pittsylvania Co. Jail,2013,36.0
51147001,47CNT07407406000,PIEDMONT REGIONAL JAIL,2006,181.0
51147001,47CNT07407406100,,2018,874.0
51153001,47CNT07607606000,PRINCE WILLIAM-MANASSAS REG ADULT CORR. CTR.,2006,467.0
51153001,47CNT07607606009,PRINCE WILLIAM-MANASSAS REG ADULT CORR. CTR.,2014,667.0
51153001,47CNT07607606010,,2018,1040.0
51153001,47CNT07607606100,,1978,62.0
51155001,47CNT07807806000,NEW RIVER VALLEY REGIONAL JAIL,2006,371.0
51155001,47CNT07807806100,PULASKI COUNTY SHERIFFS DEPT,1993,45.0
51155001,47CNT07807806200,,2018,1183.0
51157001,47CNT07907906100,Rappahannock Co. Jail,2013,8.0
51159001,47CNT08008006000,NORTHERN NECK REGIONAL JAIL,2006,474.0
51159001,47CNT08008006100,RICHMOND COUNTY JAIL,1993,6.0
51159001,47CNT08008006200,,2018,496.0
51161002,47CNT08108061000,,2018,605.0
51161001,47CNT08108106000,ROANOKE COUNTY JAIL,2006,108.0
51161001,47CNT08108106100,,1978,28.0
51161001,47CNT08108106199,ROANOKE COUNTY JAIL,2012,108.0
51161001,47CNT08108106200,ROANOKE COUNTY JAIL,2014,108.0
51163001,47CNT08208206000,ROCKBRIDGE COUNTY REGIONAL JAIL,2006,56.0
51163001,47CNT08208206100,,2018,59.0
51165001,47CNT08308306000,ROCKINGHAM REGIONAL JAIL,2006,208.0
51165001,47CNT08308306100,,2018,208.0
51167001,47CNT08408406100,RUSSELL COUNTY JAIL,2005,36.0
51169001,47CNT08508506000,,1987,34.0
51169001,47CNT08508506100,SCOTT COUNTY JAIL,1999,34.0
51169001,47CNT08508506200,DUFFIELD REGIONAL JAIL FACILITY,2005,370.0
51171001,47CNT08608606000,SHENANDOAH COUNTY,2004,52.0
51171001,47CNT08608606100,Shenandoah Co. Jail,2013,55.0
51173001,47CNT08708706100,SMYTH COUNTY JAIL,1999,40.0
51175001,47CNT08808806000,Southampton Co. Jail,2013,122.0
51175001,47CNT08808806100,SOUTHAMPTON COUNTY JAIL,1993,32.0
51179001,47CNT09009006000,,1992,43.0
51179001,47CNT09009006100,STAFFORD COUNTY JAIL,1993,43.0
51183001,47CNT09209206100,Sussex Co. Jail,2013,28.0
51185001,47CNT09309306000,TAZEWELL COUNTY,2004,89.0
51185001,47CNT09309306100,TAZEWELL COUNTY JAIL,2005,89.0
51187001,47CNT09409406000,,1992,67.0
51187001,47CNT09409406100,Warren Co. Jail,2013,81.0
51187001,47CNT09409406200,,2018,659.0
51191001,47CNT09609606000,SOUTHWEST VIRGINIA REGIONAL JAIL AUTHORITY,2006,896.0
51191001,47CNT09609606100,WASHINGTON COUNTY JAIL,1999,54.0
51191001,47CNT09609606200,ABINGDON REGIONAL JAIL FACILITY,2005,716.0
51191001,47CNT09609606300,,2018,1376.0
51193001,47CNT09709706100,WESTMORELAND COUNTY JAIL,1993,8.0
51195001,47CNT09809806100,WISE COUNTY JAIL,1999,43.0
51197001,47CNT09909906100,WYTHE COUNTY JAIL,1993,14.0
51199001,47CNT10010006000,,1987,24.0
51199001,47CNT10010006100,YORK COUNTY JAIL,1993,24.0
51025002,47MUN01300106010,,2018,400.0
51510001,47MUN10100106000,ALEXANDRIA CITY DETENTION CENTER,2006,343.0
51510001,47MUN10100106100,ALEXANDRIA CITY DETENTION CENTER,2014,340.0
51520001,47MUN10200106000,BRISTOL CITY JAIL,2006,65.0
51520001,47MUN10200106100,BRISTOL CITY JAIL,2014,68.0
51520001,47MUN10200106200,,1970,48.0
51540001,47MUN10400106100,,1970,70.0
51550001,47MUN10570106000,CHESAPEAKE CITY JAIL,2006,543.0
51550001,47MUN10570106100,,2018,555.0
51550001,47MUN10570106200,,1970,109.0
51560001,47MUN10600106100,CLIFTON FORGE CITY JAIL,1999,10.0
51590001,47MUN10900106000,DANVILLE CITY JAIL,2004,338.0
51590001,47MUN10900106010,,2018,333.0
51590001,47MUN10900106100,,1978,260.0
51590001,47MUN10900106200,DANVILLE SHERIFFS OFFICE,2017,213.0
51590001,47MUN10900109000,DANVILLE CITY,1993,
51630001,47MUN11300106000,RAPPAHANNOCK REGIONAL JAIL AND ANNEX,2006,662.0
